face_length,forehead_width,cheek_width,jaw_width,face_ratio,jaw_to_forehead,cheek_to_forehead,left_angle,right_angle,label
233.94428702313076,178.22602227294087,203.09991204819286,178.1525538629592,1.1518679878483598,0.999587779556292,1.1395637374275196,323.96133877125936,-41.48341911464702,O
235.44261954940674,179.93105541910072,205.33752821464986,180.79004645991554,1.146612709310918,1.0047740010128547,1.141201154722133,323.4295453774851,-41.534193688209044,O
230.71293626990604,175.30744930885905,199.64222605967802,175.11905777479203,1.1556319563424433,0.9989253649242531,1.1388119948510895,324.3976183961141,-41.51473305304436,O
229.61042124620093,175.45953479419947,200.1633683123315,175.94975555010177,1.1471150949454485,1.0027939248583857,1.1407950474000044,323.990815752139,-41.94908392455441,O
231.26172028500818,177.8643776064758,202.82807234607665,178.5179978096142,1.1401859595175585,1.0036748235477737,1.1403524138758854,323.3911220004646,-41.726942339658315,O
266.24289312656725,212.94903339576604,231.64259049307316,190.9197679956002,1.149369347665488,0.8965514656306309,1.087784183845367,328.9952009559431,-40.148862762013216,O
255.87491209925514,205.13021886317705,223.36340869285388,185.46986270944439,1.1455542946656392,0.9041567046401573,1.0888859278302554,328.56054285237394,-40.077532235265174,O
257.9249331134044,206.64999426268315,224.7063820989027,186.3692079906922,1.147830919194279,0.9018592458985939,1.0873766674934777,328.9461490896259,-40.12732281715041,O
258.1736357301401,208.45991889097684,226.5048618136005,187.8818236048193,1.1398149852633233,0.9012851228397544,1.0865631293469948,328.74956852994075,-40.24576656005364,O
259.0209915202037,207.74671961831163,225.866462570371,187.5695861073343,1.1467881887932039,0.9028762834472268,1.0872203565252456,328.9667376438595,-40.22450289159966,O
210.18380981820292,174.47719797305461,197.02074636003698,170.2655715686146,1.066810545089052,0.9758614509324569,1.129206272503665,316.9892404247087,-39.52180996505974,O
223.89061543261332,181.37335320368524,204.6561518467218,177.5008102585301,1.0939842922498477,0.9786487768089824,1.128369455776062,317.6705078112157,-38.037248148707164,O
222.80133417004936,183.23240583875253,206.51288000519432,178.46946379443858,1.0788737930750147,0.9740060060745728,1.1270543496925374,317.11878327028654,-38.352113040739816,O
222.70407325414232,184.1413226652827,207.16383556462145,178.7258008258918,1.075014240044196,0.9705904043643979,1.1250263252490438,317.3666375620969,-38.800360877456214,O
223.10081170697916,185.31267556292704,208.2896256794153,179.79561964885565,1.0711086112870556,0.9702283942676229,1.1239901698396553,317.3942062081819,-38.91123550797972,O
219.9455140823844,181.662699078153,199.15375083259664,169.72267761304317,1.1044005606867267,0.9342736757424642,1.096283121649089,320.4386472328724,-35.41598208545137,O
219.41713418501575,181.85171381257368,198.9222568523832,169.4951345152319,1.1030295838028896,0.9320513453611049,1.0938706745288271,320.6718257374234,-35.372337368250705,O
221.7323891040809,184.13165163043075,201.59377001137184,171.6626019670362,1.0998970310023621,0.9322818779227534,1.094834963062131,320.4591381649373,-35.53041285484198,O
222.00623180848962,184.42525237285233,201.85308292748348,172.11641574723785,1.0998406791153457,0.9332583989055375,1.0944980707923735,320.51105854047773,-35.57017634148108,O
205.74464094188204,177.48468306552405,192.50607417744,164.56631481687998,1.06876960543198,0.927214179694172,1.0846348589211519,322.71192675934054,-38.32401186683981,O
205.4591316552874,177.08401693821614,192.12868529884187,164.67205702789357,1.069382905190399,0.929909202846618,1.0849577992455115,322.5230081781791,-38.27134088194722,O
206.00971960588092,178.33979067885033,193.646498077577,165.5781539324067,1.0638442814666913,0.9284420111862504,1.0858288962909606,322.5729705604517,-38.79866773424068,O
272.661879153143,239.93495997332818,268.0850776154944,224.24394425230798,1.0170721980438349,0.9346030452470767,1.117323951646294,319.00208028213984,-42.88665269718917,O
272.11083895242183,239.3316475031957,266.67706194760547,223.6464005642754,1.0203758694697331,0.934462294884295,1.1142574111267278,319.0349788743099,-42.35702649162295,O
276.4461801917123,243.94165867384513,272.03057241666886,227.51264453036913,1.0162320276570975,0.9326518716286917,1.1151460307990246,319.00227122760396,-42.7668368796783,O
274.90526102096527,241.7172546605771,269.49758027564405,225.2182605689954,1.0200657858960744,0.9317425886093658,1.1149290134627603,319.1936684803414,-42.69330182727972,O
210.97457216550094,160.05706912002827,180.65705001615692,153.7483467400731,1.1678180959261353,0.9605845439089965,1.1287039742098521,320.6584193011955,-35.10310768873861,R
212.1332730520095,162.14789961788202,182.20904148675933,154.85808037343963,1.1642302232703676,0.9550421605113505,1.1237212564341161,319.77255546857015,-34.53169061730221,R
211.1715092828518,161.42537731759722,180.6797760070771,153.52803436796222,1.1687611859480076,0.951077438499045,1.1192773962150802,320.3858842276801,-33.95234640320299,R
210.10363619335232,159.99360882853173,179.1840104327508,152.11163740669411,1.1725579513815263,0.9507357107602662,1.1199448012000641,320.1150476820452,-33.696238795639545,R
213.29084950375483,160.21457619057168,179.60807347201688,152.34391879418092,1.1875348662262988,0.9508742738424201,1.1210470217040494,320.6602893485092,-33.54116404174615,R
212.85700442581398,163.36086393579095,181.05714853157815,153.0893255157132,1.1756343571747438,0.9371236281897053,1.108326340651227,321.40982266924715,-33.248736333736424,R
211.53501919467695,160.9294643567116,180.17175562708366,152.41573429378798,1.1740742518628082,0.9470965115247488,1.1195697217242961,320.6440604497885,-34.13451899722317,R
212.24560735197178,161.99202529024342,181.15385658950046,153.38294141670426,1.1716317352984986,0.9468548908002469,1.1182887322071844,320.7636141457576,-33.95759198760897,R
212.14499229656712,161.53340489149977,179.36535825052832,152.23342536723308,1.1827534277842764,0.9424268959692059,1.1103917382971409,321.0138892851537,-32.722501456633985,R
212.12320052148408,160.55256713300219,179.53754613310448,151.71820969701588,1.1814977150474222,0.9449752962924106,1.118247744892021,320.9687845368065,-33.66425602880572,R
211.761454964709,161.22611776858807,180.72397968457932,153.8314583373919,1.1717396625190521,0.9541348539954927,1.1209348844085982,320.14967661538657,-33.891128143335905,R
212.0455602537628,161.50170598522274,179.8265840913565,152.50597681179536,1.179166925319775,0.94429947895256,1.1134655389201304,320.7325769076413,-33.07934268109732,R
211.66312451345084,160.24355914967438,179.75459447479273,152.77847851216822,1.177511624289151,0.9534141610613288,1.1217586243631432,320.23529900366,-33.78278426987279,R
211.52991746671034,161.1950886226783,180.64855947290735,152.81315146236736,1.1709471588586589,0.9480012869378969,1.1206827764818894,320.55264838637316,-34.09155621804236,R
212.33172248021324,161.95587335591233,180.48357352827233,153.79494668321206,1.1764600973337442,0.9496101839124667,1.1143996805330039,321.03448068817215,-33.47250728966476,R
211.54276420656217,162.55813534967564,181.06744280466634,152.89285056215314,1.1683092273787303,0.940542595627517,1.1138626954300115,320.9011022287836,-33.677595722564455,R
211.91868362826742,160.60508391412523,179.83595465053992,153.0197587951102,1.1783999703511523,0.9527703299661991,1.1197401120047814,320.59248745612496,-33.712438488597115,R
212.55748227036028,161.27086050519696,180.23665253939893,152.71025681268353,1.1793244008673327,0.9469178519560415,1.1176021010540265,320.8501727210806,-33.57125942815196,R
210.30675317717683,160.91280020062445,179.96648224093448,152.70951698759106,1.1685884535745028,0.949020319062215,1.1184099836467583,320.5562397884939,-33.90906577194717,R
211.4538331285718,162.89972255223552,182.0833962639631,154.0832845642184,1.1613021146751399,0.9458781276610828,1.1177636978821504,320.46329572428476,-34.30603634704976,R
213.01967296896512,159.64400358916726,179.39115386082946,152.7854874720353,1.1874591828213807,0.9570386863086829,1.1236949075925216,320.3921455344761,-33.48850420177644,R
210.78470649882513,163.60207523284276,182.44060527637257,154.04561806277883,1.1553607059103708,0.9415871885704205,1.1151484785062677,320.55389206524904,-34.459268454519254,R
213.756392088056,161.2861880179191,180.5744254923461,152.90627360074524,1.1837578411518543,0.9480431987378681,1.1195901379495934,320.9014993861756,-33.718109484557615,R
209.89679114428222,161.06349663072623,180.07465223648302,153.88638292005623,1.1656098653387112,0.9554392282496814,1.1180351600669893,320.04824151223943,-33.90905870584207,R
210.41218094547492,161.88853147708718,180.67071713705374,152.96776713738709,1.1646169577434056,0.9448956373974972,1.1160192478651576,320.5433164528595,-33.871504902810166,R
211.37063895373123,160.1796676140503,179.0929713984505,152.42000930645472,1.180228555611312,0.9515565338399109,1.1180755589402984,321.12441969691656,-33.87368259534864,R
211.6212575095622,161.25975045587938,180.0980484412961,153.39413645823203,1.1750335960944145,0.9512239478517649,1.1168195903327462,320.794717548126,-33.63399972238159,R
212.9503690477924,161.334191566842,180.58487001471752,153.32039736191155,1.1792259729756824,0.9503279861069606,1.1193217523261323,320.710480795761,-33.558815783104436,R
212.112641512698,162.45207066594855,182.41153252323898,155.7862096701169,1.1628247325079357,0.9589672143389375,1.1228636961995593,320.493477411578,-34.93613045418465,R
210.04965699129133,161.6740093287338,181.2505604905916,153.76125394242933,1.1588910755517066,0.951057344225222,1.1210865694686432,320.739240029333,-35.02695718151886,R
208.7864729695202,160.92368747917328,181.67813532454082,154.0677767360923,1.149210787509209,0.9573965097961835,1.128970744894555,320.21646992436473,-36.1372444791607,R
211.24336588531645,161.99555128375476,181.61609434758944,154.61654562257885,1.1631313108243826,0.9544493314618826,1.121117789398222,321.15521038510616,-35.315551753584835,R
210.77952772007038,161.09690270739563,181.59495637666691,153.91032471028805,1.1607124554873012,0.9553897196263249,1.1272405199900237,321.3978506577507,-36.471475907050035,R
209.9290248041186,161.61626209073955,182.36125232399925,154.60254211198168,1.1511712171790747,0.9566026346109897,1.128359547268903,321.037172332208,-36.72104596186223,R
211.28423582790919,163.06401409803487,182.5825632438244,153.9553936572907,1.1571983220859705,0.9441408302676271,1.119698691668751,322.00086024163693,-36.14437789722798,R
211.15898067202278,162.84919068148994,182.89986406025167,154.25053372768855,1.1545059465022995,0.9471986509861191,1.1231241819185827,322.17166489416854,-36.81285926051116,R
212.45617954867882,161.7679873129472,180.401586587826,151.8526911934711,1.1776846510451697,0.9387066855181022,1.1151871861942082,323.525237453739,-35.84980392123552,R
210.14855383774534,163.63995571006984,182.2656037696973,153.41526619658134,1.1529797695854875,0.9375171579024125,1.1138209062622062,322.8289987686079,-36.48478439126332,R
209.7838107233712,160.86718761129652,180.675640088478,153.05566551476306,1.1611073336761877,0.9514411719846285,1.1231354434133867,322.95806327792343,-37.44334751537376,R
210.20879725013614,162.36599667890206,182.02818351064317,152.82534599308335,1.1548145633054963,0.9412398477454212,1.121097934505495,322.36162087799966,-36.897806190521216,R
209.12789041720188,162.35047603937474,181.58497627190104,152.63798901703467,1.1516805779353614,0.940175802010063,1.1184751699025592,322.5160325601919,-36.95302642363739,R
212.63653840164022,164.04857506666573,182.58443410165464,152.82072192575453,1.1645929153152998,0.9315577527183735,1.112990064238329,323.24483462868466,-36.1839100803783,R
210.24675584665965,161.93748031834846,181.7106473266092,152.7299734044173,1.1570414774251465,0.9431415945472884,1.1221037092178365,322.4721868330147,-37.21808449653454,R
211.55245962107873,161.15403230908603,180.97480549007716,152.12502119982597,1.1689608343448565,0.9439727881462945,1.1229927225337792,323.29100440526685,-36.98818446492473,R
210.34159404907928,163.0333513810489,181.73535317626335,152.87122869084993,1.157406032303858,0.9376684426584129,1.114712735994142,323.2652545998293,-36.79810532126241,R
208.7779411259951,162.03875492433235,180.641350535091,152.259513994324,1.1557594122694426,0.9396487529506445,1.1148033729304174,323.1439828470706,-36.810612127383344,R
209.69447142926705,160.4384246423788,180.17958523837882,151.28673316461905,1.163808159242013,0.9429582314949857,1.1230450912242722,323.0919355083291,-37.38507217031087,R
210.43357139032494,160.73542448009673,180.14788459562257,151.28458719924188,1.168115694850842,0.9412025238902759,1.1207727554664193,323.72395036121645,-37.472871039751375,R
209.79345010875764,163.29947467447104,182.8246430365052,152.8493598908828,1.147511881463745,0.936006439675204,1.119566633027795,322.80770026528955,-37.606673301103584,R
208.21349463767268,159.09727600500517,179.42696643779271,151.63645601665516,1.160435907552727,0.9531052939704933,1.127781511684386,322.6475860623194,-37.773241832913996,R
210.39465445165615,161.0219183128176,180.53099013422548,151.6371580594364,1.1654212625501412,0.9417174981411572,1.121157864878417,323.50142161389715,-37.48070024772913,R
212.26669794466773,162.24708325405896,181.03914172046436,151.8188456605092,1.1724906333925327,0.9357261937509198,1.1158237059767622,324.45184927012383,-37.27955782166929,R
211.2743509363242,162.78547619904722,181.97429986905365,152.9426816323753,1.1610120280081004,0.9395351796947993,1.1178779834543908,323.0844782675405,-37.02034227540003,R
211.401754487764,162.1124204610817,181.4679031045222,152.17457889182597,1.16495397186576,0.9386978398015992,1.1193954330481861,323.7500914715597,-37.61104903453941,R
213.0346271217122,163.81484034228487,182.70751733095477,152.03194814840342,1.1659872031199634,0.9280718879360286,1.1153294594628569,324.06825431881566,-37.30539740628665,R
210.72641334029746,163.58752935936946,182.2515082880037,153.368110149052,1.1562396126088361,0.9375293504930476,1.114091697586759,323.6425266663396,-37.28023650668386,R
211.98074883467805,163.08175933320075,181.27532312992486,151.54512947441654,1.1693855797611559,0.9292586129438724,1.1115609978155307,324.467888208132,-36.796231095340396,R
210.7039161178261,162.33541125694393,180.7122216149822,151.8652539562035,1.1659638414868416,0.9355029366687697,1.1132027215488525,324.0572342236826,-37.066799366767164,R
210.78041393918545,161.82274801544406,182.164227581355,152.6538118284473,1.1570900430769284,0.9433396336458104,1.1257022255237539,322.93469654690927,-38.10308125189982,R
212.1878393532812,162.48693134741484,182.23211631798858,152.7277257885495,1.1643822375580655,0.9399385201139709,1.1215186034152886,323.46952178237575,-37.56901322475875,R
210.2955546620229,163.97311965815072,183.21068584180907,153.84239799999062,1.1478345473997076,0.9382171804788461,1.1173214623455636,323.37862616911684,-37.8048602699525,R
211.7494326956319,161.77213871737786,181.56183516863692,152.51218965245312,1.1662662062153997,0.9427593086279077,1.1223306844315906,323.4571032769556,-37.552373609298385,R
211.1204266358927,161.9762555171075,181.90989551288476,152.52443134709497,1.160576922111084,0.9416468534857924,1.1230651982424174,323.2851648587402,-37.96956121849987,R
212.68339585737957,162.4104189913102,181.2266634374105,152.04109714325756,1.1735767343685226,0.9361535921620432,1.1158561412682957,324.72038857993823,-37.379247867376,R
213.67867509810102,162.68581876957776,181.93393988529775,152.4702333202146,1.1744849544445477,0.9372066629616184,1.1183146832421966,324.70881573311976,-37.60946682580203,R
213.84001594600178,163.1724157617744,182.13460859876434,152.99259121088838,1.1740767863458792,0.9376130793715269,1.1162095489514234,324.6289547004359,-37.37728563141312,R
215.55736257222847,162.03989373258634,181.77161932779927,153.46806788578743,1.1858691877718348,0.9471005216718733,1.1217707882959742,324.5827269302978,-37.60901820143688,R
215.75392536452824,164.10051890505642,183.67246128957652,154.31208742957452,1.17466670751677,0.9403510022954578,1.1192680103336166,324.34776103550763,-37.32847205742541,R
217.22569877633782,164.88185716752736,183.5327943389096,154.68719251280118,1.183579749650688,0.9381698821819556,1.1131169765538973,324.3142694444032,-36.110892210100616,R
216.0155361561719,164.28655667531126,183.3781203774941,155.0332450316086,1.1779787889170847,0.9436757831501058,1.1162089223156255,323.69447743358955,-36.112713535577896,R
216.6377066840305,163.93810834302778,183.03432385588408,155.03752961020706,1.1835906081451955,0.9457076891835487,1.1164842982871253,323.54406839098255,-35.520756685263464,R
215.31392072191952,166.4996041422696,185.1626161710011,157.13853710395102,1.162836889942585,0.9437772414742813,1.112090428832398,323.1077118750181,-35.8807052594141,R
216.19455620211573,164.4316511065652,183.44576336273553,155.09222479357607,1.1785203007093958,0.943201772589777,1.115635354435793,323.20574401665675,-35.495944741751046,R
216.17931185284738,166.65208644051972,184.90183884365518,156.93013825128497,1.1691571766121756,0.941663207482826,1.1095080943354947,323.1028113112159,-35.14198454020291,R
218.879709721898,162.76633012698667,182.32756639398423,155.05120372030538,1.200475134127166,0.9525999855089065,1.120179869213346,322.7269002472291,-34.18973586957972,R
217.8667905019498,163.10528285691004,182.92281410140097,156.00901873505958,1.19103126404549,0.9564927389379785,1.1215014676249118,322.03942835204947,-34.45446753535066,R
218.24669601724938,162.18908773464074,181.31786476383465,154.0134201035804,1.2036690168479223,0.9495917527790979,1.11794120860024,322.5140907765722,-33.703349034705454,R
216.5436218312553,162.46294223516912,182.46199303787918,155.3391956456029,1.186787550798597,0.9561515599092474,1.1230991543521411,321.4616015883594,-34.43413473263854,R
217.05132957102492,163.24670150448964,183.92217660782848,157.7018308319081,1.1801259292066595,0.9660337965699782,1.1266517173871977,320.9879716696903,-34.81822276505644,R
216.29128932614586,161.15957191344063,181.6707877117207,155.44500230727095,1.1905672455681855,0.9645409233946154,1.127272712099885,321.07107732345116,-34.207225021656996,R
216.38071206368406,162.25646562767923,182.46141722982063,155.69481987874042,1.1858984510195936,0.95956003525927,1.1245247856470912,320.93618575334665,-34.15393406841884,R
215.8136956560594,160.827464894631,181.53103865868871,155.31549118210373,1.1888528664336477,0.9657274103267217,1.1287315806266178,320.5744535736307,-34.14659776222738,R
213.91682735128416,162.2613095644981,182.9756084989122,156.23970782508283,1.169100237491796,0.96288947897945,1.12766012421575,320.47445185514346,-34.955941597508854,R
214.44502101711652,159.9276209307283,180.52831568903787,154.2151638845459,1.1878747120562547,0.9642809852798553,1.1288126130959744,320.61953052023506,-34.28867864635301,R
216.36946955584858,160.8395508908351,181.42161512796622,155.55684465413268,1.1926333551998851,0.9671554278320019,1.1279664368815636,320.8115056270304,-34.08481336710691,R
215.83666479772972,160.9543215042656,181.4473628490844,154.76770855640035,1.189527703289069,0.9615629273569937,1.127322094574986,321.35427098022114,-34.6824308371491,R
215.03046404436483,160.1034763175396,180.09381719891152,153.17417622188404,1.1939913728790934,0.9567198648334632,1.124858880901026,321.53634678949913,-34.44626506387847,R
214.57088261576502,156.49333142081483,178.54662408232704,154.20851840773943,1.2017638738261853,0.9853999337075171,1.1409216128335227,320.4402335330911,-34.80804833888467,R
212.7534529633602,158.69502982685736,180.65490930820414,155.27613388341564,1.1776787787172431,0.9784561876501622,1.1383778654272025,320.11460637425205,-35.6825485464495,R
213.2844327855839,157.57965174327327,179.87585666671765,154.25299149692972,1.1857312967841327,0.9788890239980775,1.1414916499483643,320.3973604381838,-35.57922100294718,R
213.68198838444047,157.59535431295797,180.05164809895305,155.81413233552777,1.1867816298299296,0.9886974969205439,1.1424933741473156,319.8931323904608,-35.33391861220994,R
211.94307182407726,158.25990503466306,179.9578792828335,154.40614388938022,1.1777371053088137,0.9756491630369754,1.1371034201203267,320.0889685700662,-35.384844160998206,R
212.4990217853018,159.77178257336956,182.30067177050256,156.78293234628876,1.1656513370000952,0.9812930031890439,1.1410066836225439,319.91867587309775,-36.19827783747424,R
212.82477097725155,157.97332425345272,181.31154214938707,157.0447730314657,1.1738070751276273,0.9941221011434991,1.1477351825456965,319.61885704719793,-36.25791046100311,R
211.85354003650855,158.2651845451351,180.64792359855113,156.06951962634025,1.1727427352406485,0.9861266713515968,1.1414255391528183,319.7104464386086,-35.596251139152265,R
211.10659721258133,159.49143612250964,182.18642338180936,157.21306789007687,1.1587394565080393,0.9857147926696033,1.1422959615328003,320.22353201869277,-37.203410894434846,R
210.8114845577251,157.17324508125594,179.98681139627948,155.90084512520866,1.171260732507664,0.9919044748653661,1.1451491715605242,320.268333333644,-36.748280274398915,R
210.52670552636806,159.44849152015829,181.00534058026213,155.95451717968393,1.1630966514660126,0.9780871282809682,1.1351963186016,320.5703611272345,-36.26739803013666,R
213.23152223275068,159.54854430944138,182.10618497045272,157.026533092027,1.1709186168901848,0.9841928284063627,1.1413841834699614,320.4905411675176,-36.48216798960346,R
210.82113908598086,158.78751686259474,181.65542136812596,156.35584686878462,1.1605551736259518,0.9846860128437279,1.1440157573930685,320.535621984043,-37.45783876965785,R
212.40000618994677,160.4707167539882,183.59811910845568,157.26911421251972,1.1568746304229682,0.9800486804930476,1.1441222599505383,320.52833272386596,-37.75976515721569,R
213.68553678905755,160.1654915012281,182.07649108672092,156.8432052144913,1.1736031132502527,0.9792571654755523,1.1368022498487123,320.85765224192863,-36.289099953576404,R
213.87220182381765,160.14427546510228,182.1578985536263,157.20142957727796,1.1741033659369695,0.9816237834335476,1.1374611925689537,320.65666733222514,-36.28767493284774,R
213.32355207137562,160.65555705622916,183.60268885986576,158.41166606492462,1.1618759692250162,0.9860329077162318,1.1428343483668302,319.9203674687747,-36.88530451765212,R
215.9440374479105,160.0779818754327,182.2901951387843,157.4857534472298,1.1846168538220296,0.9838064648377434,1.1387587037462554,320.19178518208474,-35.32012221519586,R
213.50838781677248,159.3186762882949,181.76082458818394,156.28790831033203,1.1746666989463714,0.9809766937023845,1.1408632611237546,318.82391886934187,-34.65273233034586,R
214.49027406653536,159.47433700452532,181.46317450784258,157.46288850074197,1.1820044185177936,0.9873870082073063,1.1378832351106956,318.362939719637,-33.531558376039094,R
213.1782116424462,160.01268820278818,180.6686571964117,156.36290819996884,1.1799402007548667,0.9771906837900637,1.1290895692436944,317.524218959774,-31.42515553561787,R
214.1810479913212,157.28526760712182,175.67101053951373,151.17134444277255,1.2192168038058016,0.9611284435130882,1.1168942470716146,317.9676375672494,-28.15230659564563,R
215.39743339391512,157.67132886464742,176.06668193098807,152.4579853192349,1.2233855436563705,0.9669353738377641,1.116668979698472,317.19623262515745,-26.831049625498824,R
217.76117167647848,158.8174892033149,177.24303953704344,154.1471609334928,1.2286021061547348,0.9705931110405402,1.1160171365644784,316.851606163964,-26.138164017631745,R
214.85369512407354,157.70993967612648,175.42095297418336,154.26829161144602,1.2247892368689473,0.9781773547580562,1.1123011861803274,315.6547196687032,-24.64724854913372,R
216.3560750218441,158.88899600762198,174.92114649725994,153.7211048245589,1.2368777552303158,0.9674748326635837,1.1009015784130758,316.6129689358557,-23.221494529681788,R
215.69798544700194,156.56690635171634,173.1727348254486,152.3746014760103,1.2455655081293089,0.9732235567950207,1.1060621868355018,315.9158889924823,-22.748259450950716,R
214.84893766849652,157.00209075178947,173.8969811077272,153.53002670645586,1.235495500266333,0.9778852368862863,1.1076093335766306,315.5423139814384,-23.00594809579738,R
213.92334021835205,155.6409936585178,172.9266737588971,153.36278178369662,1.2370754353178304,0.9853623918656054,1.1110612293976017,315.00841485617383,-22.610417111209127,R
215.18071009821142,155.29496381758725,172.23974697459565,151.73097708466486,1.2493092557198735,0.9770502104813346,1.1091135394249623,315.18174980494143,-21.98144516709914,R
217.4615053062427,154.51298414367866,172.604151841057,153.97021323861847,1.259885715301291,0.9964872149219804,1.1170850967486052,315.18260939666106,-22.583540517458776,R
